0000,0000,0000,5090,5090,5090,0000,0000,0000
0000,3040,3040,7575,7575,3040,3040,3040,0000
0000,3040,9050,9050,9050,9050,9050,7060,0000
0000,3040,9392,9092,9050,9050,9050,7060,0000
0000,1010,9390,9090,0060,0060,3040,3040,0000
0000,0000,0000,0000,0000,0000,0000,0000,0000
