0000,0000,5090,5090,0000,0000
0000,3040,7575,7575,3040,0000
0000,7060,9050,9050,3040,0000
0000,7060,9050,9050,3040,0000
0000,0060,9092,9392,3040,0000
0000,0060,9090,9390,1010,0000
0000,0000,0000,0000,0000,0000
