0000,0000,5090,5090,0000,0000
0000,7060,9050,9050,3040,0000
0000,7060,9050,9050,7575,0000
0000,3040,9050,9050,7575,0000
0000,0060,9392,9092,3040,0000
0000,0060,9390,9090,3040,0000
0000,0000,0000,0000,0000,0000
