0000,0000,5090,5090,0000,0000
0000,3040,7575,7575,3040,0000
0000,3040,9050,9050,7060,0000
0000,3040,9050,9050,7060,0000
0000,3040,9050,9050,0000,0000
0000,0060,9050,9050,0000,0000
0000,0060,9092,9392,0000,0000
0000,1010,9090,9390,0000,0000
0000,0000,0000,0000,0000,0000
